candidate,experiment_id,seed,true_label,selection_group,selection_rank,id,fold,predicted_label,calibrated_confidence,calibrated_true_probability,run_id,path,image_sha256,articleType,year,productDisplayName,article_type_shortcut,acquisition_year,file_size_quartile,product_family_size,image_mode,gradcam_target_label,gradcam_target_index,raw_confidence,raw_true_probability,probability_max_absolute_delta,activation_channels,activation_height,activation_width,checkpoint_sha256,fold_stats_sha256,zero_heatmap,heatmap_mass,border_attention_share,foreground_attention_share,background_attention_share,padding_attention_share,border_area_fraction,foreground_proxy_area_fraction,background_proxy_area_fraction,border_attention_lift,foreground_attention_lift,attention_review_flag
C2,g3-c2-t0-resnet18,2753,Fall,correct,1,17534,4,Fall,0.9987268241422588,0.9987268241422588,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,data/raw/teacher/train/images_train/17534.jpg,962c25947e796c6edc0d9202059c20a9c6b7e3506c1d3c51402de35dbe1a1254,Shirts,2011,Mark Taylor Men Solid Blue Shirt,aligned,dominant_2011_2012,q2,singleton,rgb,Fall,0,0.9998831748962402,0.9998831748962402,5.960464478649286e-07,512,10,8,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,2033.1669787522405,0.4555760860139375,0.6468460148830835,0.3531539851169165,0.0,0.51,0.509375,0.490625,0.8932864431645834,1.2698817470097343,False
C2,g3-c2-t0-resnet18,2753,Fall,correct,2,8017,4,Fall,0.9985632223746934,0.9985632223746934,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,data/raw/teacher/train/images_train/8017.jpg,921e285b5ac7aad14b0c88d18a1365305b40ebce96c7ca1e9012603c1e013d4e,Tshirts,2011,Fila Men's Round Neck Black White T-shirt,conflict,dominant_2011_2012,q1_smallest,singleton,rgb,Fall,0,0.9998539686203003,0.9998539686203003,4.7047797132690624e-07,512,10,8,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,2366.7407431774773,0.41495491184343475,0.4310430759344322,0.5689569240655677,0.0,0.51,0.3360416666666667,0.6639583333333333,0.8136370820459504,1.2827072315469774,False
C2,g3-c2-t0-resnet18,2753,Fall,correct,3,15019,4,Fall,0.998079966903555,0.998079966903555,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,data/raw/teacher/train/images_train/15019.jpg,b3106452d9aea663e80a1a7192e98e00604669a138a6ec09e029f7b87fa982bf,Sweatshirts,2011,ADIDAS Men Printed Black Sweatshirts,aligned,dominant_2011_2012,q1_smallest,multirow,rgb,Fall,0,0.9998072981834412,0.9998072981834412,2.384185792125848e-07,512,10,8,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,2264.178662125021,0.47325177444196065,0.5994261586916844,0.40057384130831564,0.0,0.51,0.49270833333333336,0.5072916666666667,0.9279446557685502,1.2165943178520444,False
C2,g3-c2-t0-resnet18,2753,Fall,incorrect,1,12850,3,Summer,0.9944900620523486,0.0051840685882488,g3-c2-t0-resnet18-f3-s2753-7e8c480bec75,data/raw/teacher/train/images_train/12850.jpg,573001dfaffd7864921412721b6662203783f6c05e199bd4c870e4041216f58e,Tops,2011,Ant Kids Girl Cheerful Green Tops,conflict,dominant_2011_2012,q1_smallest,singleton,rgb,Summer,2,0.9992814660072327,0.0007068111444823444,2.5212764740101257e-05,512,10,8,2cb33d8b4cf7817d7f94066356eddf77061a6d22d1a29bae6fd91f574b2b0c37,494eb1ae779d3c35a88b480b8473eac95b5cb206fd0e3f7cbe90b1aebd46bebb,False,960.6078182850943,0.12539393125985573,0.5632317981679096,0.4367682018320904,0.0,0.51,0.2425,0.7575,0.24587045345069752,2.32260535326973,False
C2,g3-c2-t0-resnet18,2753,Fall,incorrect,2,40583,4,Summer,0.99428152896895,0.0039204359984712,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,data/raw/teacher/train/images_train/40583.jpg,e3d767ad420e3fa8c01b1d03e9b326438a541cd6ea9c3b11bc87aa4792e200b2,Kurtas,2012,Aurelia Women Pink Printed Kurta,conflict,dominant_2011_2012,q2,multirow,rgb,Summer,2,0.9992343187332153,0.0005988416960462928,5.602836608886719e-06,512,10,8,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,1201.6730477396704,0.32002743032786857,0.7441565970137787,0.2558434029862214,0.0,0.51,0.36625,0.63375,0.6275047653487619,2.031826886044447,False
C2,g3-c2-t0-resnet18,2753,Fall,incorrect,3,19264,1,Winter,0.9928921000452584,0.0009424543497638,g3-c2-t0-resnet18-f1-s2753-dc728952f19f,data/raw/teacher/train/images_train/19264.jpg,95c3de68438e773c9ef98d2577b25e9020c69cfb2997e598523e6d7cfaa18724,Watches,2012,Guess Women Mini Prism Black Watch,conflict,dominant_2011_2012,q1_smallest,multirow,rgb,Winter,3,0.9989432692527771,7.800891035003588e-05,2.1139276214526175e-06,512,10,8,9bd3180201f863b90acdcdc9cda5d7d1000cda64947a83b6c13aae5c8837c151,905c2d6e2ec274443daa26ccb27ffc4dfdc7c9528728d0d32dc617810d90f933,False,1628.5364243367367,0.3619569306984905,0.5279404337283105,0.4720595662716895,0.0,0.51,0.4325,0.5675,0.7097194719578245,1.2206715230712382,False
C2,g3-c2-t0-resnet18,2753,Spring,correct,1,23578,1,Spring,0.999994169993684,0.999994169993684,g3-c2-t0-resnet18-f1-s2753-dc728952f19f,data/raw/teacher/train/images_train/23578.jpg,7ab9d6278a422112caad446f6e2cbd38d2df63772603b54980f80398e4901f73,Fragrance Gift Set,2017,Nike Unisex Set of 3 Fragrance Gift Set,aligned,other_years,q3,singleton,rgb,Spring,1,0.9999998807907104,0.9999998807907104,7.805311952323377e-11,512,10,8,9bd3180201f863b90acdcdc9cda5d7d1000cda64947a83b6c13aae5c8837c151,905c2d6e2ec274443daa26ccb27ffc4dfdc7c9528728d0d32dc617810d90f933,False,2222.383701258339,0.35973822613279827,0.52044655058415,0.47955344941585,0.0,0.51,0.36854166666666666,0.6314583333333333,0.705369070848624,1.4121783170174789,False
C2,g3-c2-t0-resnet18,2753,Spring,correct,2,23593,1,Spring,0.9999786588554748,0.9999786588554748,g3-c2-t0-resnet18-f1-s2753-dc728952f19f,data/raw/teacher/train/images_train/23593.jpg,5e4d7c5579dbd49d04d15cc09f4b03d83731290aa589d5486b1648a19e4c3253,Deodorant,2017,Nike Fragrances Men Pack Of 3 Deos,aligned,other_years,q4_largest,singleton,rgb,Spring,1,0.9999996423721313,0.9999996423721313,2.4227801986852533e-09,512,10,8,9bd3180201f863b90acdcdc9cda5d7d1000cda64947a83b6c13aae5c8837c151,905c2d6e2ec274443daa26ccb27ffc4dfdc7c9528728d0d32dc617810d90f933,False,2027.690660385415,0.40822987291055657,0.6391265992977442,0.3608734007022558,0.0,0.51,0.486875,0.513125,0.8004507311971697,1.312711885592286,False
C2,g3-c2-t0-resnet18,2753,Spring,correct,3,23617,3,Spring,0.9999780703361056,0.9999780703361056,g3-c2-t0-resnet18-f3-s2753-7e8c480bec75,data/raw/teacher/train/images_train/23617.jpg,65c28ac82c62f06e9a3a64ee0e6075dd149a3dd059aac1d1d92c6d9e810d1940,Fragrance Gift Set,2017,Nike Fragrances Women Orange Blue Fantasy Pack of 3 Perfumes,aligned,other_years,q4_largest,singleton,rgb,Spring,1,0.9999997615814209,0.9999997615814209,4.751711912831524e-09,512,10,8,2cb33d8b4cf7817d7f94066356eddf77061a6d22d1a29bae6fd91f574b2b0c37,494eb1ae779d3c35a88b480b8473eac95b5cb206fd0e3f7cbe90b1aebd46bebb,False,1895.2894374616444,0.35420545711896,0.6371017601650961,0.36289823983490394,0.0,0.51,0.4583333333333333,0.5416666666666666,0.6945205041548236,1.3900402039965734,False
C2,g3-c2-t0-resnet18,2753,Spring,incorrect,1,19298,4,Winter,0.9948796795396349,1.5288157445350435e-05,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,data/raw/teacher/train/images_train/19298.jpg,8707974ff38f847a0677f67102231ed4bdf1185588a30003400e2e930abee304,Watches,2013,Guess Women Puffy G Black Watch,conflict,other_years,q1_smallest,singleton,rgb,Winter,3,0.9992902278900146,3.551737108864472e-07,3.2761599867980884e-06,512,10,8,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,1102.0918338948104,0.491992481586795,0.5657386399470125,0.43426136005298754,0.0,0.51,0.5502083333333333,0.44979166666666665,0.9646911403662647,1.028226229362234,False
C2,g3-c2-t0-resnet18,2753,Spring,incorrect,2,47111,4,Summer,0.9824147478275892,0.004410346080867,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,data/raw/teacher/train/images_train/47111.jpg,6e70627a8ecc7675abd783e96d3cdd9503e4ca49f0bbfb3710e9891a7ae77802,Sandals,2013,Marvel Boys Blue Spiderman Clogs,conflict,other_years,q3,multirow,rgb,Summer,2,0.9962433576583862,0.0006835997337475419,7.70357437432298e-05,512,10,8,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,1061.1486291485471,0.21446129070934403,0.6771066197652718,0.3228933802347283,0.0,0.51,0.36270833333333335,0.6372916666666667,0.42051233472420396,1.8668074525406688,False
C2,g3-c2-t0-resnet18,2753,Spring,incorrect,3,5792,0,Summer,0.9823611585359876,0.0156238121351428,g3-c2-t0-resnet18-f0-s2753-66ee7a85d5c6,data/raw/teacher/train/images_train/5792.jpg,9c70bd814f12e4cf00fafa3722bb26050fd45352d89994b64f9dbd56c92cd0b2,Tops,2011,Jealous 21 Women Multi Color Top,conflict,dominant_2011_2012,q4_largest,singleton,rgb,Summer,2,0.9960619807243347,0.003716476494446397,3.341375850149679e-05,512,10,8,eb4d4a3c44fe2ec224c4ff164f197cd9e427cb1953dda54aa643302228875b2f,a01190d87781258e9dfd75b173ba3849f460ec97abcb65bae2995e9acaacd353,False,1619.7394981225661,0.28603461215758397,0.6211244499021691,0.3788755500978309,0.0,0.51,0.42645833333333333,0.5735416666666666,0.5608521807011451,1.456471597230294,False
C2,g3-c2-t0-resnet18,2753,Summer,correct,1,3762,4,Summer,0.9997189474362348,0.9997189474362348,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,data/raw/teacher/train/images_train/3762.jpg,c34930160e79a3bdda1d9938b6361193d08b0a02420a99f4814e28af27625741,Tshirts,2011,Status Quo Men's Surfers Purple T-shirt,aligned,dominant_2011_2012,q2,singleton,rgb,Summer,2,0.9999856948852539,0.9999856948852539,1.1920928966180355e-07,512,10,8,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,1721.890426746395,0.28195553606015983,1.0,0.0,0.0,0.51,1.0,0.0,0.5528539922748232,1.0,False
C2,g3-c2-t0-resnet18,2753,Summer,correct,2,23638,4,Summer,0.9992835968884832,0.9992835968884832,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,data/raw/teacher/train/images_train/23638.jpg,6998a10d97a8a623997d13637bacec977f02d6527bd823300380e9317bc39c66,Tshirts,2012,DC Comics Men Green T-shirt,aligned,dominant_2011_2012,q4_largest,singleton,rgb,Summer,2,0.9999570846557617,0.9999570846557617,1.1920928955078125e-07,512,10,8,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,1408.1686792454966,0.24200045769112594,0.6778438584667613,0.3221561415332386,0.0,0.51,0.4477083333333333,0.5522916666666666,0.4745107013551489,1.51403002356466,False
C2,g3-c2-t0-resnet18,2753,Summer,correct,3,33196,4,Summer,0.9988621466845182,0.9988621466845182,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,data/raw/teacher/train/images_train/33196.jpg,f8c90426e17f5d257ef21ab7b962f579f2876387f77855e5049f07c2ce48858f,Tunics,2012,Sepia WomenPurple Printed Tunic,aligned,dominant_2011_2012,q3,singleton,rgb,Summer,2,0.9999082088470459,0.9999082088470459,4.768371583141473e-07,512,10,8,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,1432.4761332434718,0.35982996173347614,0.7216710442182267,0.2783289557817733,0.0,0.51,0.41270833333333334,0.5872916666666667,0.7055489445754434,1.7486224191052437,False
C2,g3-c2-t0-resnet18,2753,Summer,incorrect,1,25675,1,Winter,0.9938046186997136,0.0060326006408758,g3-c2-t0-resnet18-f1-s2753-dc728952f19f,data/raw/teacher/train/images_train/25675.jpg,64b8a6d366a6ecc1bbf847d70cf6de5f6686a9f07302af43d41ad432d4f511d4,Watches,2017,Fastrack Women Steel-Toned Dial Watch NA6021SL02,conflict,other_years,q1_smallest,singleton,rgb,Winter,3,0.999016523361206,0.0009769595926627517,4.172325134388366e-06,512,10,8,9bd3180201f863b90acdcdc9cda5d7d1000cda64947a83b6c13aae5c8837c151,905c2d6e2ec274443daa26ccb27ffc4dfdc7c9528728d0d32dc617810d90f933,False,1726.4706309516623,0.3015618451800935,0.5623058728663788,0.43769412713362116,0.0,0.51,0.3491666666666667,0.6508333333333334,0.5912977356472421,1.6104225475886742,False
C2,g3-c2-t0-resnet18,2753,Summer,incorrect,2,25651,0,Winter,0.9927528440537908,0.0056441402156875,g3-c2-t0-resnet18-f0-s2753-66ee7a85d5c6,data/raw/teacher/train/images_train/25651.jpg,8ef645bd1f7b3fd06bc8644aa7fd8d65581754db11d4b6eaa569b4f63a7894af,Watches,2017,Fastrack Men Black Dial Watch N9336SL03,conflict,other_years,q1_smallest,singleton,rgb,Winter,3,0.9989271759986877,0.0009204780799336731,1.7881393432617188e-06,512,10,8,eb4d4a3c44fe2ec224c4ff164f197cd9e427cb1953dda54aa643302228875b2f,a01190d87781258e9dfd75b173ba3849f460ec97abcb65bae2995e9acaacd353,False,1282.8499566867304,0.47565281894199063,0.5424929830971129,0.4575070169028871,0.0,0.51,0.5483333333333333,0.45166666666666666,0.932652586160766,0.9893489053442789,False
C2,g3-c2-t0-resnet18,2753,Summer,incorrect,3,23487,4,Fall,0.9925027034229916,0.004527666776455,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,data/raw/teacher/train/images_train/23487.jpg,408da5b083e456c1bc462404496aa6b7f28baefbb52605569b218c5f333c5f2a,Scarves,2012,Arrow Men Grey Scarf,aligned,dominant_2011_2012,q1_smallest,singleton,rgb,Fall,0,0.9989232420921326,0.0007290404755622149,1.4593242666851051e-06,512,10,8,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,2576.5971798971295,0.46359663875891044,0.5829695260526623,0.4170304739473377,0.0,0.51,0.48791666666666667,0.5120833333333333,0.9090130171743341,1.194813716931161,False
C2,g3-c2-t0-resnet18,2753,Winter,correct,1,10327,4,Winter,0.9987364980059864,0.9987364980059864,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,data/raw/teacher/train/images_train/10327.jpg,83848879925e64a8d63399f67e92b2ceb4aa8c2c8e1705c01b52bc06c0f8a3d0,Watches,2016,Puma Men Slick Gents 3HD Black Watches,aligned,other_years,q2,singleton,rgb,Winter,3,0.9998960494995117,0.9998960494995117,3.1099625630304217e-07,512,10,8,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,1088.5141950894795,0.4316819628889365,0.614890440833343,0.38510955916665696,0.0,0.51,0.5347916666666667,0.46520833333333333,0.8464352213508559,1.1497756587456356,False
C2,g3-c2-t0-resnet18,2753,Winter,correct,2,29895,0,Winter,0.9985454099391178,0.9985454099391178,g3-c2-t0-resnet18-f0-s2753-66ee7a85d5c6,data/raw/teacher/train/images_train/29895.jpg,549dd20b3c8567173baa8e6a4976bc27f006f9c3c0e197cc8eb58e9e964e4aae,Sunglasses,2016,Mayhem Women Sunglasses 1011-163,aligned,other_years,q4_largest,singleton,rgb,Winter,3,0.9998875856399536,0.9998875856399536,2.264976501575866e-06,512,10,8,eb4d4a3c44fe2ec224c4ff164f197cd9e427cb1953dda54aa643302228875b2f,a01190d87781258e9dfd75b173ba3849f460ec97abcb65bae2995e9acaacd353,False,1078.5026584048173,0.09961996603996552,0.37865428765556924,0.6213457123444307,0.0,0.51,0.12833333333333333,0.8716666666666667,0.19533326674503043,2.9505528908226175,False
C2,g3-c2-t0-resnet18,2753,Winter,correct,3,38011,4,Winter,0.9984630904431464,0.9984630904431464,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,data/raw/teacher/train/images_train/38011.jpg,ced7050d48642aeaaf6b1645f3ada89c169dd37a10d4a28c6079efebda07a46e,Watches,2016,Q&Q Men Black Dial Watch,aligned,other_years,q2,multirow,rgb,Winter,3,0.999864935874939,0.999864935874939,2.384185789905402e-07,512,10,8,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,1140.3258780085598,0.3754113327520664,0.7135561832054779,0.28644381679452213,0.0,0.51,0.5510416666666667,0.44895833333333335,0.7361006524550321,1.2949223740590903,False
C2,g3-c2-t0-resnet18,2753,Winter,incorrect,1,4538,4,Summer,0.9975585377168404,9.595337728809015e-05,g3-c2-t0-resnet18-f4-s2753-7b3a3bf2d06e,data/raw/teacher/train/images_train/4538.jpg,d9880aed97f8b3b55ebf369ba7d845344b4fa9192cb58a6a0d793622d7a03851,Tshirts,2011,Classic Polo Men's White T-shirt with Dark Blue Stripes,conflict,dominant_2011_2012,q4_largest,singleton,rgb,Summer,2,0.9997573494911194,4.1133521335723344e-06,1.0137155185850134e-06,512,10,8,b99f7fd286ed4d228afe069bac92e447440c851a904de3bc8c9c310bfba52f26,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,1375.1846498440864,0.3215511641492245,0.6144494978619468,0.38555050213805314,0.0,0.51,0.39395833333333335,0.6060416666666667,0.6304924787239696,1.55968143296528,False
C2,g3-c2-t0-resnet18,2753,Winter,incorrect,2,28071,3,Summer,0.9943759615886134,0.0016093762434531,g3-c2-t0-resnet18-f3-s2753-7e8c480bec75,data/raw/teacher/train/images_train/28071.jpg,6b071f71a6482532e66d3ecea58ce917a8bdcfb8596abb1d9bd52434fb44c85a,Trunk,2016,Jockey ELANCE Men Elance White Trunks 1015,conflict,other_years,q4_largest,singleton,rgb,Summer,2,0.9994397759437561,0.0001347584038740024,1.1920928955078125e-07,512,10,8,2cb33d8b4cf7817d7f94066356eddf77061a6d22d1a29bae6fd91f574b2b0c37,494eb1ae779d3c35a88b480b8473eac95b5cb206fd0e3f7cbe90b1aebd46bebb,False,1648.6585573140183,0.33696417083754787,0.9249687041582588,0.0750312958417412,0.0,0.51,0.8777083333333333,0.12229166666666667,0.6607140604657802,1.0538451886920586,False
C2,g3-c2-t0-resnet18,2753,Winter,incorrect,3,48478,3,Summer,0.9928227206723318,0.003853047154543,g3-c2-t0-resnet18-f3-s2753-7e8c480bec75,data/raw/teacher/train/images_train/48478.jpg,e0b31bdefadb965c58cbfc930e559f596858b28edd91a55e584580ad572ecd27,Dresses,2011,French Connection Women Beige Dress,conflict,dominant_2011_2012,q2,singleton,rgb,Summer,2,0.9991969466209412,0.0004538530483841896,1.0358053259896301e-06,512,10,8,2cb33d8b4cf7817d7f94066356eddf77061a6d22d1a29bae6fd91f574b2b0c37,494eb1ae779d3c35a88b480b8473eac95b5cb206fd0e3f7cbe90b1aebd46bebb,False,1387.7731045681103,0.2945733186312177,0.6887492092982107,0.31125079070178924,0.0,0.51,0.3647916666666667,0.6352083333333334,0.5775947424141524,1.888061795906003,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Fall,correct,1,10466,4,Fall,0.9990005802773638,0.9990005802773638,g4-i2-article-type-lambda-0-3-c1-f4-s2753-8d210d54f01e,data/raw/teacher/train/images_train/10466.jpg,cff768558fcdda035fd4e2cb28d6a4d7c25630ba8033d77f5810a81b986c1af0,Tshirts,2011,Flying Machine Men Grey Polo Tshirts,conflict,dominant_2011_2012,q1_smallest,multirow,rgb,Fall,0,0.9999146461486816,0.9999146461486816,9.553332347422838e-09,256,10,7,c121137657f070d5521f10f4a7ac7237cf827977cf92e41e712df99b7ecfce35,4c5a400a18e7de1c816c73093f40222f4889ee7d79bce55ea0b8858d89ea073c,False,1131.018848659005,0.37524878308598414,0.6394717125321562,0.36052828746784377,0.0,0.51,0.5195833333333333,0.48041666666666666,0.7357819276195767,1.2307394627723938,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Fall,correct,2,15558,3,Fall,0.9987146933430472,0.9987146933430472,g4-i2-article-type-lambda-0-3-c1-f3-s2753-bc2ebf436c6b,data/raw/teacher/train/images_train/15558.jpg,b46037fde8116f3f86bd7802e2f3b76488ec3b869e126f166f6a8b1a4930e48f,Shirts,2011,Spykar Men Check White Shirts,aligned,dominant_2011_2012,q1_smallest,multirow,rgb,Fall,0,0.999908447265625,0.999908447265625,1.917578629218042e-07,256,10,7,305530343740ded6121bab8e8c38631c71fa559746230c674647092596321c6a,494eb1ae779d3c35a88b480b8473eac95b5cb206fd0e3f7cbe90b1aebd46bebb,False,1473.6849242524586,0.3449204349663306,0.566631862450053,0.43336813754994696,0.0,0.51,0.40166666666666667,0.5983333333333334,0.6763145783653541,1.410701732240796,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Fall,correct,3,15041,3,Fall,0.9986796873546182,0.9986796873546182,g4-i2-article-type-lambda-0-3-c1-f3-s2753-bc2ebf436c6b,data/raw/teacher/train/images_train/15041.jpg,7207112e0a3367bcc6a692a12e3037a1ea94b8c78617e9b8ac63e6c1467b09fe,Sweatshirts,2011,ADIDAS Men Printed Grey Sweatshirts,aligned,dominant_2011_2012,q1_smallest,multirow,rgb,Fall,0,0.9998905658721924,0.9998905658721924,3.2039679357162955e-07,256,10,7,305530343740ded6121bab8e8c38631c71fa559746230c674647092596321c6a,494eb1ae779d3c35a88b480b8473eac95b5cb206fd0e3f7cbe90b1aebd46bebb,False,1603.7019449835861,0.4257191897637243,0.6727284288835003,0.3272715711164997,0.0,0.51,0.5083333333333333,0.49166666666666664,0.8347435093406359,1.3234001879675417,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Fall,incorrect,1,38856,0,Summer,0.9963836530310204,0.0019770805590096,g4-i2-article-type-lambda-0-3-c1-f0-s2753-902fcc852d5f,data/raw/teacher/train/images_train/38856.jpg,d01abef499de9176b679e65522e2fa803cd9f965fecb359182fec4caacd6cc06,Tops,2012,Latin Quarters Women White Printed Top,conflict,dominant_2011_2012,q1_smallest,singleton,rgb,Summer,2,0.9996811151504517,0.0001966676936717704,2.9084912967039826e-07,256,10,7,8ac50fd5ad5083a2290407e3b56b97d5370982fd69fe031391ae4c19eb5f2c61,a01190d87781258e9dfd75b173ba3849f460ec97abcb65bae2995e9acaacd353,False,954.0234822435159,0.30162410374820947,0.8034962086204182,0.19650379137958185,0.0,0.51,0.42645833333333333,0.5735416666666666,0.591419811270999,1.8841142165989289,False
I2,g4-i2-article-type-lambda-0-3-c1,2753,Fall,incorrect,2,40009,1,Winter,0.9957551758605226,0.000132328178864,g4-i2-article-type-lambda-0-3-c1-f1-s2753-1e4b66c26b12,data/raw/teacher/train/images_train/40009.jpg,e580104d5391a300809352d53d34664e8090840c521f9f6f8603ca692c98e33d,Tunics,2012,Park Avenue Men Black & Green Frame Sunglasses,conflict,dominant_2011_2012,q3,singleton,rgb,Winter,3,0.9993188381195068,7.125552201614482e-06,1.7881393432617188e-06,256,10,7,ffad535403298dd007734853b96c6e885835855b450ea056ebe8ffa2a9897429,905c2d6e2ec274443daa26ccb27ffc4dfdc7c9528728d0d32dc617810d90f933,False,765.4726219887234,0.16917924341850676,0.33376865107544323,0.6662313489245567,0.0,0.51,0.10791666666666666,0.8920833333333333,0.33172400670295443,3.0928369211624087,False
